algorithm_name,dataset_name,max_depth,max_features,min_samples_leaf,n_estimators,mean_fit_time
Random Forest,wine,6,log2,1,123,0.249743382136027
Random Forest,wine,6,log2,1,124,0.19089563687642416
Random Forest,wine,6,log2,1,125,0.2394251028696696
Random Forest,wine,6,log2,1,126,0.1907191276550293
Random Forest,wine,6,log2,1,127,0.23370186487833658
Random Forest,wine,6,log2,1,128,0.13470562299092612
Random Forest,wine,6,log2,1,129,0.1737798055013021
Random Forest,wine,6,log2,1,130,0.19414623578389487
Random Forest,wine,6,log2,1,131,0.22255627314249674
Random Forest,wine,6,log2,1,132,0.23641037940979004
Random Forest,wine,6,log2,1,133,0.2177151838938395
Random Forest,wine,6,log2,1,134,0.2340703010559082
Random Forest,wine,6,log2,1,135,0.22984552383422852
Random Forest,wine,6,log2,1,136,0.15325665473937988
Random Forest,wine,6,log2,1,137,0.14977145195007324
Random Forest,wine,6,log2,1,138,0.22455573081970215
Random Forest,wine,6,log2,1,139,0.19863239924112955
Random Forest,wine,6,log2,1,140,0.18454265594482422
Random Forest,wine,6,log2,1,141,0.2088165283203125
Random Forest,wine,6,log2,1,142,0.20095427831013998
Random Forest,wine,6,log2,1,143,0.24254838625590006
Random Forest,wine,6,log2,1,144,0.34328309694925946
Random Forest,wine,6,log2,1,145,0.2688150405883789
Random Forest,wine,6,log2,1,146,0.16344618797302246
Random Forest,wine,6,log2,1,147,0.1445176601409912
Random Forest,wine,6,log2,1,148,0.26925285657246906
Random Forest,wine,6,log2,1,149,0.2424341837565104
Random Forest,wine,6,log2,1,150,0.17094930013020834
Random Forest,wine,6,log2,1,151,0.24508055051167807
Random Forest,wine,6,log2,1,152,0.17301241556803384
Random Forest,wine,6,log2,1,153,0.24179975191752115
Random Forest,wine,6,log2,1,154,0.196258544921875
Random Forest,wine,6,log2,1,155,0.1938626766204834
Random Forest,wine,6,log2,1,156,0.26500686009724933
Random Forest,wine,6,log2,1,157,0.23302316665649414
Random Forest,wine,6,log2,1,158,0.3011292616526286
Random Forest,wine,6,log2,1,159,0.23895184199015299
Random Forest,wine,6,log2,1,160,0.21103914578755698
Random Forest,wine,6,log2,1,161,0.22695295015970865
Random Forest,wine,6,log2,1,162,0.28434522946675617
Random Forest,wine,6,log2,1,163,0.24773971239725748
Random Forest,wine,6,log2,1,164,0.1782092253367106
Random Forest,wine,6,log2,1,165,0.30683215459187824
Random Forest,wine,6,log2,1,166,0.2720337708791097
Random Forest,wine,6,log2,1,167,0.36090707778930664
Random Forest,wine,6,log2,1,168,0.23905062675476074
Random Forest,wine,6,log2,1,169,0.26439809799194336
Random Forest,wine,6,log2,1,170,0.255001703898112
Random Forest,wine,6,log2,1,171,0.27205459276835126
Random Forest,wine,6,log2,1,172,0.2702382405598958
Random Forest,wine,6,log2,1,173,0.30450916290283203
Random Forest,wine,6,log2,1,174,0.29120635986328125
Random Forest,wine,6,log2,1,175,0.2799954414367676
Random Forest,wine,6,log2,1,176,0.24732438723246256
Random Forest,wine,6,log2,1,177,0.2229924201965332
Random Forest,wine,6,log2,1,178,0.24806714057922363
Random Forest,wine,6,log2,1,179,0.20346601804097494
Random Forest,wine,6,log2,1,180,0.36719147364298504
Random Forest,wine,6,log2,1,181,0.29735008875528973
Random Forest,wine,6,log2,1,182,0.22985386848449707
Random Forest,wine,6,log2,1,183,0.2288057009379069
Random Forest,wine,6,log2,1,184,0.2348649501800537
Random Forest,wine,6,log2,1,185,0.32761192321777344
Random Forest,wine,6,log2,1,186,0.2105069955190023
Random Forest,wine,6,log2,1,187,0.3143601417541504
Random Forest,wine,6,log2,1,188,0.3404131730397542
Random Forest,wine,6,log2,1,189,0.38651490211486816
Random Forest,wine,6,log2,1,190,0.36413923899332684
Random Forest,wine,6,log2,1,191,0.3362867832183838
Random Forest,wine,6,log2,1,192,0.3669978777567546
Random Forest,wine,6,log2,1,193,0.31221580505371094
Random Forest,wine,6,log2,1,194,0.3292975425720215
Random Forest,wine,6,log2,1,195,0.3910435040791829
Random Forest,wine,6,log2,1,196,0.3362843990325928
Random Forest,wine,6,log2,1,197,0.389270544052124
Random Forest,wine,6,log2,1,198,0.4809075991312663
Random Forest,wine,6,log2,1,199,0.4033743540445964
Random Forest,wine,6,log2,2,50,0.0769948164621989
Random Forest,wine,6,log2,2,51,0.06997179985046387
Random Forest,wine,6,log2,2,52,0.10958679517110188
Random Forest,wine,6,log2,2,53,0.07261037826538086
Random Forest,wine,6,log2,2,54,0.08015275001525879
Random Forest,wine,6,log2,2,55,0.06916324297587077
Random Forest,wine,6,log2,2,56,0.08428239822387695
Random Forest,wine,6,log2,2,57,0.20015478134155273
Random Forest,wine,6,log2,2,58,0.13798300425211588
Random Forest,wine,6,log2,2,59,0.08538325627644856
Random Forest,wine,6,log2,2,60,0.10845001538594563
Random Forest,wine,6,log2,2,61,0.13281917572021484
Random Forest,wine,6,log2,2,62,0.09517200787862141
Random Forest,wine,6,log2,2,63,0.10179845492045085
Random Forest,wine,6,log2,2,64,0.17598398526509604
Random Forest,wine,6,log2,2,65,0.14779424667358398
Random Forest,wine,6,log2,2,66,0.13005455334981283
Random Forest,wine,6,log2,2,67,0.16617202758789062
Random Forest,wine,6,log2,2,68,0.13086533546447754
Random Forest,wine,6,log2,2,69,0.08058818181355794
Random Forest,wine,6,log2,2,70,0.16833837827046713
Random Forest,wine,6,log2,2,71,0.14683103561401367
Random Forest,wine,6,log2,2,72,0.11606589953104655
Random Forest,wine,6,log2,2,73,0.1943646272023519
Random Forest,wine,6,log2,2,74,0.18892240524291992
Random Forest,wine,6,log2,2,75,0.1838679313659668
Random Forest,wine,6,log2,2,76,0.20700748761494955
Random Forest,wine,6,log2,2,77,0.19984920819600424
Random Forest,wine,6,log2,2,78,0.13372540473937988
Random Forest,wine,6,log2,2,79,0.23636237780253092
Random Forest,wine,6,log2,2,80,0.21553985277811685
Random Forest,wine,6,log2,2,81,0.08541711171468098
Random Forest,wine,6,log2,2,82,0.215211550394694
Random Forest,wine,6,log2,2,83,0.20566670099894205
Random Forest,wine,6,log2,2,84,0.16692709922790527
Random Forest,wine,6,log2,2,85,0.07815869649251302
Random Forest,wine,6,log2,2,86,0.24163413047790527
Random Forest,wine,6,log2,2,87,0.1806776523590088
Random Forest,wine,6,log2,2,88,0.15999579429626465
Random Forest,wine,6,log2,2,89,0.1628406842549642
Random Forest,wine,6,log2,2,90,0.19680865605672201
Random Forest,wine,6,log2,2,91,0.21008817354838052
Random Forest,wine,6,log2,2,92,0.2022887865702311
Random Forest,wine,6,log2,2,93,0.25995469093322754
Random Forest,wine,6,log2,2,94,0.17210976282755533
Random Forest,wine,6,log2,2,95,0.20005512237548828
Random Forest,wine,6,log2,2,96,0.2288783391316732
Random Forest,wine,6,log2,2,97,0.16994484265645346
Random Forest,wine,6,log2,2,98,0.14235170682271323
Random Forest,wine,6,log2,2,99,0.14849297205607095
Random Forest,wine,6,log2,2,100,0.14410161972045898
Random Forest,wine,6,log2,2,101,0.1271510124206543
Random Forest,wine,6,log2,2,102,0.10352524121602376
Random Forest,wine,6,log2,2,103,0.20526885986328125
Random Forest,wine,6,log2,2,104,0.22203373908996582
Random Forest,wine,6,log2,2,105,0.19053228696187338
Random Forest,wine,6,log2,2,106,0.22691734631856283
Random Forest,wine,6,log2,2,107,0.17226735750834146
Random Forest,wine,6,log2,2,108,0.22251168886820474
Random Forest,wine,6,log2,2,109,0.1745316982269287
Random Forest,wine,6,log2,2,110,0.20876566569010416
Random Forest,wine,6,log2,2,111,0.16898091634114584
Random Forest,wine,6,log2,2,112,0.20314518610636392
Random Forest,wine,6,log2,2,113,0.19005203247070312
Random Forest,wine,6,log2,2,114,0.20647732416788736
Random Forest,wine,6,log2,2,115,0.20101642608642578
Random Forest,wine,6,log2,2,116,0.20720156033833823
Random Forest,wine,6,log2,2,117,0.16882713635762533
Random Forest,wine,6,log2,2,118,0.12624168395996094
Random Forest,wine,6,log2,2,119,0.1756723721822103
Random Forest,wine,6,log2,2,120,0.19176554679870605
Random Forest,wine,6,log2,2,121,0.1583867073059082
Random Forest,wine,6,log2,2,122,0.1935583750406901
Random Forest,wine,6,log2,2,123,0.15102012952168783
Random Forest,wine,6,log2,2,124,0.1880342165629069
Random Forest,wine,6,log2,2,125,0.19416594505310059
Random Forest,wine,6,log2,2,126,0.2104517618815104
Random Forest,wine,6,log2,2,127,0.24074467023213705
Random Forest,wine,6,log2,2,128,0.18099737167358398
Random Forest,wine,6,log2,2,129,0.18010997772216797
Random Forest,wine,6,log2,2,130,0.2405993938446045
Random Forest,wine,6,log2,2,131,0.19312063852945963
Random Forest,wine,6,log2,2,132,0.22049403190612793
Random Forest,wine,6,log2,2,133,0.20402240753173828
Random Forest,wine,6,log2,2,134,0.16681925455729166
Random Forest,wine,6,log2,2,135,0.18541940053304037
Random Forest,wine,6,log2,2,136,0.18676153818766275
Random Forest,wine,6,log2,2,137,0.22478850682576498
Random Forest,wine,6,log2,2,138,0.19182968139648438
Random Forest,wine,6,log2,2,139,0.1405454476674398
Random Forest,wine,6,log2,2,140,0.243804931640625
Random Forest,wine,6,log2,2,141,0.20901083946228027
Random Forest,wine,6,log2,2,142,0.23779590924580893
Random Forest,wine,6,log2,2,143,0.1810478369394938
Random Forest,wine,6,log2,2,144,0.24391849835713705
Random Forest,wine,6,log2,2,145,0.17188254992167154
Random Forest,wine,6,log2,2,146,0.25084439913431805
Random Forest,wine,6,log2,2,147,0.24353853861490884
Random Forest,wine,6,log2,2,148,0.22527543703715006
Random Forest,wine,6,log2,2,149,0.2101883888244629
Random Forest,wine,6,log2,2,150,0.210798978805542
Random Forest,wine,6,log2,2,151,0.21362106005350748
Random Forest,wine,6,log2,2,152,0.1950803597768148
Random Forest,wine,6,log2,2,153,0.21625288327534994
Random Forest,wine,6,log2,2,154,0.22429744402567545
Random Forest,wine,6,log2,2,155,0.22221112251281738
Random Forest,wine,6,log2,2,156,0.22733577092488608
Random Forest,wine,6,log2,2,157,0.21327551205952963
Random Forest,wine,6,log2,2,158,0.24878692626953125
Random Forest,wine,6,log2,2,159,0.22711833318074545
Random Forest,wine,6,log2,2,160,0.2519739468892415
Random Forest,wine,6,log2,2,161,0.19405396779378256
Random Forest,wine,6,log2,2,162,0.23477466901143393
Random Forest,wine,6,log2,2,163,0.2644644578297933
Random Forest,wine,6,log2,2,164,0.25980504353841144
Random Forest,wine,6,log2,2,165,0.23194384574890137
Random Forest,wine,6,log2,2,166,0.23523171742757162
Random Forest,wine,6,log2,2,167,0.2742425600687663
Random Forest,wine,6,log2,2,168,0.25732652346293133
Random Forest,wine,6,log2,2,169,0.25658178329467773
Random Forest,wine,6,log2,2,170,0.2344954013824463
Random Forest,wine,6,log2,2,171,0.22817230224609375
Random Forest,wine,6,log2,2,172,0.2297506332397461
Random Forest,wine,6,log2,2,173,0.2578107515970866
Random Forest,wine,6,log2,2,174,0.2600201765696208
Random Forest,wine,6,log2,2,175,0.2513284683227539
Random Forest,wine,6,log2,2,176,0.2710862954457601
Random Forest,wine,6,log2,2,177,0.265121062596639
Random Forest,wine,6,log2,2,178,0.23987976710001627
Random Forest,wine,6,log2,2,179,0.242355744043986
Random Forest,wine,6,log2,2,180,0.24059859911600748
Random Forest,wine,6,log2,2,181,0.2618223826090495
Random Forest,wine,6,log2,2,182,0.2654712200164795
Random Forest,wine,6,log2,2,183,0.27060969670613605
Random Forest,wine,6,log2,2,184,0.2707253297170003
Random Forest,wine,6,log2,2,185,0.27729328473409015
Random Forest,wine,6,log2,2,186,0.2093961238861084
Random Forest,wine,6,log2,2,187,0.3070077896118164
Random Forest,wine,6,log2,2,188,0.26831674575805664
Random Forest,wine,6,log2,2,189,0.2895161310831706
Random Forest,wine,6,log2,2,190,0.27644777297973633
Random Forest,wine,6,log2,2,191,0.2922218640645345
Random Forest,wine,6,log2,2,192,0.24615724881490073
Random Forest,wine,6,log2,2,193,0.28979237874348956
Random Forest,wine,6,log2,2,194,0.28047680854797363
Random Forest,wine,6,log2,2,195,0.26379068692525226
Random Forest,wine,6,log2,2,196,0.2726236979166667
Random Forest,wine,6,log2,2,197,0.30889074007670086
Random Forest,wine,6,log2,2,198,0.28101372718811035
Random Forest,wine,6,log2,2,199,0.35224564870198566
Random Forest,wine,6,log2,3,50,0.04687960942586263
Random Forest,wine,6,log2,3,51,0.07994993527730306
Random Forest,wine,6,log2,3,52,0.0684970219930013
Random Forest,wine,6,log2,3,53,0.07773272196451823
Random Forest,wine,6,log2,3,54,0.10064633687337239
Random Forest,wine,6,log2,3,55,0.05643161137898763
Random Forest,wine,6,log2,3,56,0.0795425573984782
Random Forest,wine,6,log2,3,57,0.11177953084309895
Random Forest,wine,6,log2,3,58,0.10722732543945312
Random Forest,wine,6,log2,3,59,0.10172502199808757
Random Forest,wine,6,log2,3,60,0.0974424680074056
Random Forest,wine,6,log2,3,61,0.08881767590840657
Random Forest,wine,6,log2,3,62,0.10847385724385579
Random Forest,wine,6,log2,3,63,0.12196588516235352
Random Forest,wine,6,log2,3,64,0.19287745157877603
Random Forest,wine,6,log2,3,65,0.12382149696350098
Random Forest,wine,6,log2,3,66,0.13773218790690103
Random Forest,wine,6,log2,3,67,0.1454911231994629
Random Forest,wine,6,log2,3,68,0.13375075658162436
Random Forest,wine,6,log2,3,69,0.14172991116841635
Random Forest,wine,6,log2,3,70,0.13317449887593588
Random Forest,wine,6,log2,3,71,0.13129472732543945
Random Forest,wine,6,log2,3,72,0.1127931276957194
Random Forest,wine,6,log2,3,73,0.1050855318705241
Random Forest,wine,6,log2,3,74,0.16643007596333823
Random Forest,wine,6,log2,3,75,0.1529552141825358
Random Forest,wine,6,log2,3,76,0.12446967760721843
Random Forest,wine,6,log2,3,77,0.14847938219706217
Random Forest,wine,6,log2,3,78,0.24114592870076498
Random Forest,wine,6,log2,3,79,0.1867798169453939
Random Forest,wine,6,log2,3,80,0.05591050783793131
Random Forest,wine,6,log2,3,81,0.12391908963521321
Random Forest,wine,6,log2,3,82,0.149185578028361
Random Forest,wine,6,log2,3,83,0.09935299555460612
Random Forest,wine,6,log2,3,84,0.16220664978027344
Random Forest,wine,6,log2,3,85,0.16318106651306152
Random Forest,wine,6,log2,3,86,0.0764928658803304
Random Forest,wine,6,log2,3,87,0.09511876106262207
Random Forest,wine,6,log2,3,88,0.17269579569498697
Random Forest,wine,6,log2,3,89,0.1566620667775472
Random Forest,wine,6,log2,3,90,0.16527930895487467
Random Forest,wine,6,log2,3,91,0.17283852895100912
Random Forest,wine,6,log2,3,92,0.11412811279296875
Random Forest,wine,6,log2,3,93,0.1251202424367269
Random Forest,wine,6,log2,3,94,0.13580973943074545
Random Forest,wine,6,log2,3,95,0.1225426197052002
Random Forest,wine,6,log2,3,96,0.13244016965230307
Random Forest,wine,6,log2,3,97,0.14782158533732095
Random Forest,wine,6,log2,3,98,0.16448656717936197
Random Forest,wine,6,log2,3,99,0.16975863774617514
Random Forest,wine,6,log2,3,100,0.1912989616394043
Random Forest,wine,6,log2,3,101,0.14475043614705405
Random Forest,wine,6,log2,3,102,0.19817622502644858
Random Forest,wine,6,log2,3,103,0.1566309928894043
Random Forest,wine,6,log2,3,104,0.1635745366414388
Random Forest,wine,6,log2,3,105,0.17224828402201334
Random Forest,wine,6,log2,3,106,0.1677541732788086
Random Forest,wine,6,log2,3,107,0.14645719528198242
Random Forest,wine,6,log2,3,108,0.11019476254781087
Random Forest,wine,6,log2,3,109,0.13524961471557617
Random Forest,wine,6,log2,3,110,0.17982037862141928
Random Forest,wine,6,log2,3,111,0.19682788848876953
Random Forest,wine,6,log2,3,112,0.18229937553405762
Random Forest,wine,6,log2,3,113,0.1702876091003418
Random Forest,wine,6,log2,3,114,0.13232207298278809
Random Forest,wine,6,log2,3,115,0.14439956347147623
Random Forest,wine,6,log2,3,116,0.20643027623494467
Random Forest,wine,6,log2,3,117,0.22004127502441406
Random Forest,wine,6,log2,3,118,0.1321729818979899
Random Forest,wine,6,log2,3,119,0.16315102577209473
Random Forest,wine,6,log2,3,120,0.1867226759592692
Random Forest,wine,6,log2,3,121,0.18199729919433594
Random Forest,wine,6,log2,3,122,0.1740577220916748
Random Forest,wine,6,log2,3,123,0.16629751523335776
Random Forest,wine,6,log2,3,124,0.18342089653015137
Random Forest,wine,6,log2,3,125,0.1910400390625
Random Forest,wine,6,log2,3,126,0.2094738483428955
Random Forest,wine,6,log2,3,127,0.167741060256958
Random Forest,wine,6,log2,3,128,0.17604684829711914
Random Forest,wine,6,log2,3,129,0.17966119448343912
Random Forest,wine,6,log2,3,130,0.22542969385782877
Random Forest,wine,6,log2,3,131,0.19240832328796387
Random Forest,wine,6,log2,3,132,0.1383833885192871
Random Forest,wine,6,log2,3,133,0.1932504971822103
Random Forest,wine,6,log2,3,134,0.17316389083862305
Random Forest,wine,6,log2,3,135,0.23007837931315103
Random Forest,wine,6,log2,3,136,0.17031486829121908
Random Forest,wine,6,log2,3,137,0.17817242940266928
Random Forest,wine,6,log2,3,138,0.18654521306355795
Random Forest,wine,6,log2,3,139,0.21074342727661133
Random Forest,wine,6,log2,3,140,0.17266599337259927
Random Forest,wine,6,log2,3,141,0.20886309941609701
Random Forest,wine,6,log2,3,142,0.21405998865763345
Random Forest,wine,6,log2,3,143,0.2033813794453939
Random Forest,wine,6,log2,3,144,0.2442356745402018
Random Forest,wine,6,log2,3,145,0.23107337951660156
Random Forest,wine,6,log2,3,146,0.2221966584523519
Random Forest,wine,6,log2,3,147,0.2116557757059733
Random Forest,wine,6,log2,3,148,0.2051826318105062
Random Forest,wine,6,log2,3,149,0.23959906895955405
Random Forest,wine,6,log2,3,150,0.18575461705525717
Random Forest,wine,6,log2,3,151,0.25077422459920246
Random Forest,wine,6,log2,3,152,0.28063027064005536
Random Forest,wine,6,log2,3,153,0.2712109883626302
Random Forest,wine,6,log2,3,154,0.2369856834411621
Random Forest,wine,6,log2,3,155,0.19315703709920248
Random Forest,wine,6,log2,3,156,0.19231518109639487
Random Forest,wine,6,log2,3,157,0.23983025550842285
Random Forest,wine,6,log2,3,158,0.3056180477142334
Random Forest,wine,6,log2,3,159,0.2748534679412842
Random Forest,wine,6,log2,3,160,0.2768410046895345
Random Forest,wine,6,log2,3,161,0.12128146489461263
Random Forest,wine,6,log2,3,162,0.23749311765034994
Random Forest,wine,6,log2,3,163,0.32091561953226727
Random Forest,wine,6,log2,3,164,0.2517269452412923
Random Forest,wine,6,log2,3,165,0.1621875762939453
Random Forest,wine,6,log2,3,166,0.16818602879842123
Random Forest,wine,6,log2,3,167,0.252838134765625
Random Forest,wine,6,log2,3,168,0.26829179128011066
Random Forest,wine,6,log2,3,169,0.19843522707621256
Random Forest,wine,6,log2,3,170,0.24296943346659342
Random Forest,wine,6,log2,3,171,0.24655691782633463
Random Forest,wine,6,log2,3,172,0.23274946212768555
Random Forest,wine,6,log2,3,173,0.3221220175425212
Random Forest,wine,6,log2,3,174,0.2522488435109456
Random Forest,wine,6,log2,3,175,0.24322589238484701
Random Forest,wine,6,log2,3,176,0.3149565855662028
Random Forest,wine,6,log2,3,177,0.2596220175425212
Random Forest,wine,6,log2,3,178,0.32929062843322754
Random Forest,wine,6,log2,3,179,0.19207096099853516
Random Forest,wine,6,log2,3,180,0.17463151613871256
Random Forest,wine,6,log2,3,181,0.2385286490122477
Random Forest,wine,6,log2,3,182,0.30509217580159503
Random Forest,wine,6,log2,3,183,0.2358995278676351
Random Forest,wine,6,log2,3,184,0.2135465145111084
Random Forest,wine,6,log2,3,185,0.22644591331481934
Random Forest,wine,6,log2,3,186,0.3553433418273926
Random Forest,wine,6,log2,3,187,0.3232910633087158
Random Forest,wine,6,log2,3,188,0.23440837860107422
Random Forest,wine,6,log2,3,189,0.27024134000142414
Random Forest,wine,6,log2,3,190,0.2575257619222005
Random Forest,wine,6,log2,3,191,0.245133638381958
Random Forest,wine,6,log2,3,192,0.28592411677042645
Random Forest,wine,6,log2,3,193,0.2925659815470378
Random Forest,wine,6,log2,3,194,0.29078833262125653
Random Forest,wine,6,log2,3,195,0.2917654514312744
Random Forest,wine,6,log2,3,196,0.294613520304362
Random Forest,wine,6,log2,3,197,0.28148317337036133
Random Forest,wine,6,log2,3,198,0.28685720761617023
Random Forest,wine,6,log2,3,199,0.3197409311930339
Random Forest,wine,7,auto,1,50,0.06945157051086426
Random Forest,wine,7,auto,1,51,0.0683598518371582
Random Forest,wine,7,auto,1,52,0.07074459393819173
Random Forest,wine,7,auto,1,53,0.07055425643920898
Random Forest,wine,7,auto,1,54,0.09558041890462239
Random Forest,wine,7,auto,1,55,0.10015153884887695
Random Forest,wine,7,auto,1,56,0.09361028671264648
Random Forest,wine,7,auto,1,57,0.11315290133158366
Random Forest,wine,7,auto,1,58,0.10675271352132161
Random Forest,wine,7,auto,1,59,0.11982425053914388
Random Forest,wine,7,auto,1,60,0.09578537940979004
Random Forest,wine,7,auto,1,61,0.11568824450174968
Random Forest,wine,7,auto,1,62,0.08110626538594563
Random Forest,wine,7,auto,1,63,0.07874480883280437
Random Forest,wine,7,auto,1,64,0.09579229354858398
Random Forest,wine,7,auto,1,65,0.09298618634541829
Random Forest,wine,7,auto,1,66,0.12568116188049316
Random Forest,wine,7,auto,1,67,0.10498452186584473
Random Forest,wine,7,auto,1,68,0.12221598625183105
Random Forest,wine,7,auto,1,69,0.09801864624023438
Random Forest,wine,7,auto,1,70,0.10580825805664062
Random Forest,wine,7,auto,1,71,0.08481542269388835
Random Forest,wine,7,auto,1,72,0.10592444737752278
Random Forest,wine,7,auto,1,73,0.1162726879119873
Random Forest,wine,7,auto,1,74,0.09033719698588054
Random Forest,wine,7,auto,1,75,0.1395873228708903
Random Forest,wine,7,auto,1,76,0.08990176518758138
Random Forest,wine,7,auto,1,77,0.144362211227417
Random Forest,wine,7,auto,1,78,0.15321723620096842
Random Forest,wine,7,auto,1,79,0.16501116752624512
Random Forest,wine,7,auto,1,80,0.0645138422648112
Random Forest,wine,7,auto,1,81,0.15157079696655273
Random Forest,wine,7,auto,1,82,0.133438507715861
Random Forest,wine,7,auto,1,83,0.060924927393595375
Random Forest,wine,7,auto,1,84,0.11883012453715007
Random Forest,wine,7,auto,1,85,0.11463642120361328
Random Forest,wine,7,auto,1,86,0.0854194164276123
Random Forest,wine,7,auto,1,87,0.14676976203918457
Random Forest,wine,7,auto,1,88,0.17940648396809897
Random Forest,wine,7,auto,1,89,0.15128278732299805
Random Forest,wine,7,auto,1,90,0.16207035382588705
Random Forest,wine,7,auto,1,91,0.15259552001953125
Random Forest,wine,7,auto,1,92,0.1469083627065023
Random Forest,wine,7,auto,1,93,0.15256571769714355
Random Forest,wine,7,auto,1,94,0.16698487599690756
Random Forest,wine,7,auto,1,95,0.21063733100891113
Random Forest,wine,7,auto,1,96,0.14347290992736816
Random Forest,wine,7,auto,1,97,0.15637381871541342
Random Forest,wine,7,auto,1,98,0.2319482962290446
Random Forest,wine,7,auto,1,99,0.19548281033833823
Random Forest,wine,7,auto,1,100,0.13686068852742514
Random Forest,wine,7,auto,1,101,0.1343534787495931
Random Forest,wine,7,auto,1,102,0.10529931386311848
Random Forest,wine,7,auto,1,103,0.15071940422058105
Random Forest,wine,7,auto,1,104,0.10508513450622559
Random Forest,wine,7,auto,1,105,0.12254611651102702
Random Forest,wine,7,auto,1,106,0.1647514502207438
Random Forest,wine,7,auto,1,107,0.07856353123982747
Random Forest,wine,7,auto,1,108,0.17780510584513345
Random Forest,wine,7,auto,1,109,0.172972043355306
Random Forest,wine,7,auto,1,110,0.2033067544301351
Random Forest,wine,7,auto,1,111,0.1979666550954183
Random Forest,wine,7,auto,1,112,0.17162648836771646
Random Forest,wine,7,auto,1,113,0.13987835248311362
Random Forest,wine,7,auto,1,114,0.1062776247660319
Random Forest,wine,7,auto,1,115,0.12442835172017415
Random Forest,wine,7,auto,1,116,0.2009770075480143
Random Forest,wine,7,auto,1,117,0.20462322235107422
Random Forest,wine,7,auto,1,118,0.21717381477355957
Random Forest,wine,7,auto,1,119,0.23697813351949057
Random Forest,wine,7,auto,1,120,0.16447011629740396
Random Forest,wine,7,auto,1,121,0.1445957819620768
Random Forest,wine,7,auto,1,122,0.1844817797342936
Random Forest,wine,7,auto,1,123,0.17896366119384766
Random Forest,wine,7,auto,1,124,0.1535193920135498
Random Forest,wine,7,auto,1,125,0.22177251180013022
Random Forest,wine,7,auto,1,126,0.194486935933431
Random Forest,wine,7,auto,1,127,0.1902612845102946
Random Forest,wine,7,auto,1,128,0.24125448862711588
Random Forest,wine,7,auto,1,129,0.17954349517822266
Random Forest,wine,7,auto,1,130,0.19159730275472006
Random Forest,wine,7,auto,1,131,0.22649701436360678
Random Forest,wine,7,auto,1,132,0.1913782755533854
Random Forest,wine,7,auto,1,133,0.24416478474934897
Random Forest,wine,7,auto,1,134,0.2606804370880127
Random Forest,wine,7,auto,1,135,0.2291700839996338
Random Forest,wine,7,auto,1,136,0.21510903040568033
Random Forest,wine,7,auto,1,137,0.2288688818613688
Random Forest,wine,7,auto,1,138,0.2341167132059733
Random Forest,wine,7,auto,1,139,0.22022501627604166
Random Forest,wine,7,auto,1,140,0.2085564136505127
Random Forest,wine,7,auto,1,141,0.2174687385559082
Random Forest,wine,7,auto,1,142,0.20546158154805502
Random Forest,wine,7,auto,1,143,0.16235009829203287
Random Forest,wine,7,auto,1,144,0.2042409578959147
Random Forest,wine,7,auto,1,145,0.20922581354777017
Random Forest,wine,7,auto,1,146,0.22360332806905112
Random Forest,wine,7,auto,1,147,0.21156748135884604
Random Forest,wine,7,auto,1,148,0.24786893526713052
Random Forest,wine,7,auto,1,149,0.16908041636149088
Random Forest,wine,7,auto,1,150,0.18522047996520996
Random Forest,wine,7,auto,1,151,0.2659200032552083
Random Forest,wine,7,auto,1,152,0.23697551091512045
Random Forest,wine,7,auto,1,153,0.2551732858022054
Random Forest,wine,7,auto,1,154,0.22674274444580078
Random Forest,wine,7,auto,1,155,0.21795026461283365
Random Forest,wine,7,auto,1,156,0.19733063379923502
Random Forest,wine,7,auto,1,157,0.22931122779846191
Random Forest,wine,7,auto,1,158,0.22442150115966797
Random Forest,wine,7,auto,1,159,0.20576214790344238
Random Forest,wine,7,auto,1,160,0.2183546225229899
Random Forest,wine,7,auto,1,161,0.17880026499430338
Random Forest,wine,7,auto,1,162,0.23839871088663736
Random Forest,wine,7,auto,1,163,0.24973909060160318
Random Forest,wine,7,auto,1,164,0.2534637451171875
Random Forest,wine,7,auto,1,165,0.31162484486897785
Random Forest,wine,7,auto,1,166,0.307567834854126
Random Forest,wine,7,auto,1,167,0.21545116106669107
Random Forest,wine,7,auto,1,168,0.17229882876078287
Random Forest,wine,7,auto,1,169,0.2275393803914388
Random Forest,wine,7,auto,1,170,0.316500186920166
Random Forest,wine,7,auto,1,171,0.18761293093363443
Random Forest,wine,7,auto,1,172,0.33202346165974933
Random Forest,wine,7,auto,1,173,0.350502888361613
Random Forest,wine,7,auto,1,174,0.21574791272481283
Random Forest,wine,7,auto,1,175,0.30411728223164874
Random Forest,wine,7,auto,1,176,0.27953871091206867
Random Forest,wine,7,auto,1,177,0.27091455459594727
Random Forest,wine,7,auto,1,178,0.3255796432495117
Random Forest,wine,7,auto,1,179,0.24411996205647787
Random Forest,wine,7,auto,1,180,0.2761910756429036
Random Forest,wine,7,auto,1,181,0.31495213508605957
Random Forest,wine,7,auto,1,182,0.2330660025278727
Random Forest,wine,7,auto,1,183,0.357005516688029
Random Forest,wine,7,auto,1,184,0.28793684641520184
Random Forest,wine,7,auto,1,185,0.2543538411458333
Random Forest,wine,7,auto,1,186,0.2865160306294759
Random Forest,wine,7,auto,1,187,0.28128989537556964
Random Forest,wine,7,auto,1,188,0.29538536071777344
Random Forest,wine,7,auto,1,189,0.33670886357625324
